"DateTime";"Without Channels";"With Channels"
"2022-10-31 00:00:00";1;17086
"2022-11-01 00:00:00";1;17086
"2022-11-02 00:00:00";1;17086
"2022-11-03 00:00:00";1;17086
"2022-11-04 00:00:00";1;17086
"2022-11-05 00:00:00";1;17086
"2022-11-06 00:00:00";1;17086
"2022-11-07 00:00:00";1;17086
"2022-11-08 00:00:00";1;17086
"2022-11-09 00:00:00";1;17086
"2022-11-10 00:00:00";1;17086
"2022-11-11 00:00:00";1;17086
"2022-11-12 00:00:00";1;17086
"2022-11-13 00:00:00";1;17086
"2022-11-14 00:00:00";1;17086
"2022-11-15 00:00:00";1;17086
"2022-11-16 00:00:00";1;17086
"2022-11-17 00:00:00";1;17086
"2022-11-18 00:00:00";1;17086
"2022-11-19 00:00:00";1;17086
"2022-11-20 00:00:00";1;17086
"2022-11-21 00:00:00";1;17086
"2022-11-22 00:00:00";1;17086
"2022-11-23 00:00:00";1;17086
"2022-11-24 00:00:00";1;17086
"2022-11-25 00:00:00";1;17086
"2022-11-26 00:00:00";1;17086
"2022-11-27 00:00:00";1;17086
"2022-11-28 00:00:00";1;17086
"2022-11-29 00:00:00";1;17086
"2022-11-30 00:00:00";1;17086
"2022-12-01 00:00:00";1;17086
"2022-12-02 00:00:00";1;17086
"2022-12-03 00:00:00";1;17086
"2022-12-04 00:00:00";1;17086
"2022-12-05 00:00:00";1;17086
"2022-12-06 00:00:00";1;17086
"2022-12-07 00:00:00";1;17086
"2022-12-08 00:00:00";1;17086
"2022-12-09 00:00:00";1;17086
"2022-12-10 00:00:00";1;17086
"2022-12-11 00:00:00";1;17086
"2022-12-12 00:00:00";1;17086
"2022-12-13 00:00:00";1;17086
"2022-12-14 00:00:00";1;17086
"2022-12-15 00:00:00";1;17086
"2022-12-16 00:00:00";1;17086
"2022-12-17 00:00:00";1;17086
"2022-12-18 00:00:00";1;17086
"2022-12-19 00:00:00";1;17086
"2022-12-20 00:00:00";1;17086
"2022-12-21 00:00:00";1;17086
"2022-12-22 00:00:00";1;17086
"2022-12-23 00:00:00";1;17086
"2022-12-24 00:00:00";1;17086
"2022-12-25 00:00:00";1;17086
"2022-12-26 00:00:00";1;17086
"2022-12-27 00:00:00";1;17086
"2022-12-28 00:00:00";1;17086
"2022-12-29 00:00:00";1;17086
"2022-12-30 00:00:00";1;17086
"2022-12-31 00:00:00";1;17086
"2023-01-01 00:00:00";1;17086
"2023-01-02 00:00:00";1;17086
"2023-01-03 00:00:00";1;17086
"2023-01-04 00:00:00";1;17086
"2023-01-05 00:00:00";1;17086
"2023-01-06 00:00:00";1;17086
"2023-01-07 00:00:00";1;17086
"2023-01-08 00:00:00";1;17086
"2023-01-09 00:00:00";1;17086
"2023-01-10 00:00:00";1;17086
"2023-01-11 00:00:00";1;17086
"2023-01-12 00:00:00";1;17086
"2023-01-13 00:00:00";1;17714
"2023-01-14 00:00:00";1;17767
"2023-01-15 00:00:00";1;17764
"2023-01-16 00:00:00";1;17776
"2023-01-17 00:00:00";1;17754
"2023-01-18 00:00:00";1;17770
"2023-01-19 00:00:00";1;17775
"2023-01-20 00:00:00";1;17783
"2023-01-21 00:00:00";1;17783
"2023-01-22 00:00:00";1;17781
"2023-01-23 00:00:00";1;17771
"2023-01-24 00:00:00";1;17764
"2023-01-25 00:00:00";1;17763
"2023-01-26 00:00:00";1;17760
"2023-01-27 00:00:00";1;17742
"2023-01-28 00:00:00";1;17727
"2023-01-29 00:00:00";1;17730
"2023-01-30 00:00:00";1;17717
"2023-01-31 00:00:00";1;17715
"2023-02-01 00:00:00";1;17720
"2023-02-02 00:00:00";1;17730
"2023-02-03 00:00:00";1;17739
"2023-02-04 00:00:00";1;17725
"2023-02-05 00:00:00";1;17726
"2023-02-06 00:00:00";1;17720
"2023-02-07 00:00:00";1;17727
"2023-02-08 00:00:00";1;17728
"2023-02-09 00:00:00";1;17733
"2023-02-10 00:00:00";1;17740
"2023-02-11 00:00:00";1;17756
"2023-02-12 00:00:00";1;17776
"2023-02-13 00:00:00";1;17791
"2023-02-14 00:00:00";1;17784
"2023-02-15 00:00:00";1;17792
"2023-02-16 00:00:00";1;17790
"2023-02-17 00:00:00";1;17789
"2023-02-18 00:00:00";1;17804
"2023-02-19 00:00:00";1;17816
"2023-02-20 00:00:00";1;17772
"2023-02-21 00:00:00";1;17793
"2023-02-22 00:00:00";1;17816
"2023-02-23 00:00:00";1;17835
"2023-02-24 00:00:00";1;17876
"2023-02-25 00:00:00";1;17890
"2023-02-26 00:00:00";1;17903
"2023-02-27 00:00:00";1;17931
"2023-02-28 00:00:00";1;17935
"2023-03-01 00:00:00";1;17939
"2023-03-02 00:00:00";1;17915
"2023-03-03 00:00:00";1;17910
"2023-03-04 00:00:00";1;17915
"2023-03-05 00:00:00";1;17918
"2023-03-06 00:00:00";1;17923
"2023-03-07 00:00:00";1;17924
"2023-03-08 00:00:00";1;17931
"2023-03-09 00:00:00";1;17939
"2023-03-10 00:00:00";1;17935
"2023-03-11 00:00:00";1;17937
"2023-03-12 00:00:00";1;17951
"2023-03-13 00:00:00";1;17949
"2023-03-14 00:00:00";1;17930
"2023-03-15 00:00:00";1;17940
"2023-03-16 00:00:00";1;17953
"2023-03-17 00:00:00";1;17978
"2023-03-18 00:00:00";1;17993
"2023-03-19 00:00:00";1;17999
"2023-03-20 00:00:00";1;17994
"2023-03-21 00:00:00";1;17992
"2023-03-22 00:00:00";1;18000
"2023-03-23 00:00:00";1;18011
"2023-03-24 00:00:00";1;18013
"2023-03-25 00:00:00";1;18019
"2023-03-26 00:00:00";1;18024
"2023-03-27 00:00:00";1;18038
"2023-03-28 00:00:00";1;18038
"2023-03-29 00:00:00";1;18028
"2023-03-30 00:00:00";1;18031
"2023-03-31 00:00:00";1;18029
"2023-04-01 00:00:00";1;18029
"2023-04-02 00:00:00";1;18022
"2023-04-03 00:00:00";1;18020
"2023-04-04 00:00:00";1;18011
"2023-04-05 00:00:00";1;18009
"2023-04-06 00:00:00";1;18003
"2023-04-07 00:00:00";1;18004
"2023-04-08 00:00:00";1;18009
"2023-04-09 00:00:00";1;18017
"2023-04-10 00:00:00";1;18017
"2023-04-11 00:00:00";1;18013
"2023-04-12 00:00:00";1;18021
"2023-04-13 00:00:00";1;18031
"2023-04-14 00:00:00";1;18036
"2023-04-15 00:00:00";1;18022
"2023-04-16 00:00:00";1;18031
"2023-04-17 00:00:00";1;18049
"2023-04-18 00:00:00";1;18046
"2023-04-19 00:00:00";1;18063
"2023-04-20 00:00:00";1;18069
"2023-04-21 00:00:00";1;18067
"2023-04-22 00:00:00";1;18055
"2023-04-23 00:00:00";1;18038
"2023-04-24 00:00:00";1;18015
"2023-04-25 00:00:00";1;17963
"2023-04-26 00:00:00";1;17965
"2023-04-27 00:00:00";1;17973
"2023-04-28 00:00:00";1;17980
"2023-04-29 00:00:00";1;18003
"2023-04-30 00:00:00";1;17999
"2023-05-01 00:00:00";1;18009
"2023-05-02 00:00:00";1;18017
"2023-05-03 00:00:00";1;18033
"2023-05-04 00:00:00";1;18039
"2023-05-05 00:00:00";1;17983
"2023-05-06 00:00:00";1;17979
"2023-05-07 00:00:00";1;17975
"2023-05-08 00:00:00";1;17975
"2023-05-09 00:00:00";1;17986
"2023-05-10 00:00:00";1;18000
"2023-05-11 00:00:00";1;18014
"2023-05-12 00:00:00";1;18038
"2023-05-13 00:00:00";1;18051
"2023-05-14 00:00:00";1;18062
"2023-05-15 00:00:00";1;18076
"2023-05-16 00:00:00";1;18088
"2023-05-17 00:00:00";1;18087
"2023-05-18 00:00:00";1;18090
"2023-05-19 00:00:00";1;18089
"2023-05-20 00:00:00";1;18083
"2023-05-21 00:00:00";1;18100
"2023-05-22 00:00:00";1;18109
"2023-05-23 00:00:00";1;18109
"2023-05-24 00:00:00";1;18113
"2023-05-25 00:00:00";1;18123
"2023-05-26 00:00:00";1;18136
"2023-05-27 00:00:00";1;18136
"2023-05-28 00:00:00";1;18134
"2023-05-29 00:00:00";1;18140
"2023-05-30 00:00:00";1;18145
"2023-05-31 00:00:00";1;18131
"2023-06-01 00:00:00";1;18131
"2023-06-02 00:00:00";1;18172
"2023-06-03 00:00:00";1;18184
"2023-06-04 00:00:00";1;18186
"2023-06-05 00:00:00";1;18112
"2023-06-06 00:00:00";1;18105
"2023-06-07 00:00:00";1;18109
"2023-06-08 00:00:00";1;18122
"2023-06-09 00:00:00";1;18131
"2023-06-10 00:00:00";1;18137
"2023-06-11 00:00:00";1;18108
"2023-06-12 00:00:00";1;18104
"2023-06-13 00:00:00";1;18093
"2023-06-14 00:00:00";1;18088
"2023-06-15 00:00:00";1;18089
"2023-06-16 00:00:00";1;18046
"2023-06-17 00:00:00";1;18048
"2023-06-18 00:00:00";1;18048
"2023-06-19 00:00:00";1;18053
"2023-06-20 00:00:00";1;18053
"2023-06-21 00:00:00";1;18053
"2023-06-22 00:00:00";1;18053
"2023-06-23 00:00:00";1;18053
"2023-06-24 00:00:00";1;18053
"2023-06-25 00:00:00";1;18053
"2023-06-26 00:00:00";1;18053
"2023-06-27 00:00:00";1;18053
"2023-06-28 00:00:00";1;18053
"2023-06-29 00:00:00";1;18053
"2023-06-30 00:00:00";1;18053
"2023-07-01 00:00:00";1;18053
"2023-07-02 00:00:00";1;18053
"2023-07-03 00:00:00";1;18053
"2023-07-04 00:00:00";1;18053
"2023-07-05 00:00:00";1;18053
"2023-07-06 00:00:00";1;18053
"2023-07-07 00:00:00";1;18053
"2023-07-08 00:00:00";1;18053
"2023-07-09 00:00:00";1;18053
"2023-07-10 00:00:00";1;18053
"2023-07-11 00:00:00";1;18053
"2023-07-12 00:00:00";1;18053
"2023-07-13 00:00:00";1;18053
"2023-07-14 00:00:00";1;18053
"2023-07-15 00:00:00";1;18053
"2023-07-16 00:00:00";1;18053
"2023-07-17 00:00:00";1;18053
"2023-07-18 00:00:00";1;18053
"2023-07-19 00:00:00";1;18053
"2023-07-20 00:00:00";1;18053
"2023-07-21 00:00:00";1;18053
"2023-07-22 00:00:00";1;18053
"2023-07-23 00:00:00";1;18053
"2023-07-24 00:00:00";1;18053
"2023-07-25 00:00:00";1;18053
"2023-07-26 00:00:00";1;18053
"2023-07-27 00:00:00";1;18053
"2023-07-28 00:00:00";1;18053
"2023-07-29 00:00:00";1;18053
"2023-07-30 00:00:00";1;18053
"2023-07-31 00:00:00";1;18053
"2023-08-01 00:00:00";1;18053
"2023-08-02 00:00:00";1;18053
"2023-08-03 00:00:00";1;18053
"2023-08-04 00:00:00";1;18053
"2023-08-05 00:00:00";1;17819
"2023-08-06 00:00:00";1;17841
"2023-08-07 00:00:00";1;17843
"2023-08-08 00:00:00";1;17838
"2023-08-09 00:00:00";1;17840
"2023-08-10 00:00:00";1;17841
"2023-08-11 00:00:00";1;17839
"2023-08-14 00:00:00";1;17831
"2023-08-15 00:00:00";1;17839
"2023-08-16 00:00:00";1;17831
"2023-08-17 00:00:00";1;17835
"2023-08-18 00:00:00";1;17832
"2023-08-19 00:00:00";1;17809
"2023-08-20 00:00:00";1;17807
"2023-08-21 00:00:00";1;17793
"2023-08-22 00:00:00";1;17790
"2023-08-23 00:00:00";1;17733
"2023-08-24 00:00:00";1;17727
"2023-08-25 00:00:00";1;17712
"2023-08-26 00:00:00";1;17710
"2023-08-27 00:00:00";1;17715
"2023-08-28 00:00:00";1;17719
"2023-08-29 00:00:00";1;17685
"2023-08-30 00:00:00";1;17685
"2023-08-31 00:00:00";1;17692
"2023-09-01 00:00:00";1;17690
"2023-09-02 00:00:00";1;17659
"2023-09-03 00:00:00";1;17661
"2023-09-04 00:00:00";1;17661
"2023-09-05 00:00:00";1;17660
"2023-09-06 00:00:00";1;17671
"2023-09-07 00:00:00";1;17667
"2023-09-08 00:00:00";1;17677
"2023-09-09 00:00:00";1;17679
"2023-09-10 00:00:00";1;17678
"2023-09-11 00:00:00";1;17669
"2023-09-12 00:00:00";1;17662
"2023-09-13 00:00:00";1;17645
"2023-09-14 00:00:00";1;17640
"2023-09-15 00:00:00";1;17640
"2023-09-16 00:00:00";1;17639
"2023-09-17 00:00:00";1;17647
"2023-09-18 00:00:00";1;17650
"2023-09-19 00:00:00";1;17656
"2023-09-20 00:00:00";1;17668
"2023-09-21 00:00:00";1;17674
"2023-09-22 00:00:00";1;17678
"2023-09-23 00:00:00";1;17684
"2023-09-24 00:00:00";1;17669
"2023-09-25 00:00:00";1;17548
"2023-09-26 00:00:00";1;17487
"2023-09-27 00:00:00";1;16985
"2023-09-28 00:00:00";1;16946
"2023-09-29 00:00:00";1;16914
"2023-09-30 00:00:00";1;16883
"2023-10-01 00:00:00";1;16587
"2023-10-02 00:00:00";1;16564
"2023-10-03 00:00:00";1;16529
"2023-10-04 00:00:00";1;16515
"2023-10-05 00:00:00";1;16518
"2023-10-06 00:00:00";1;16514
"2023-10-07 00:00:00";1;16514
"2023-10-08 00:00:00";1;16514
"2023-10-09 00:00:00";1;16525
"2023-10-10 00:00:00";1;16528
"2023-10-11 00:00:00";1;16519
"2023-10-12 00:00:00";1;16504
"2023-10-13 00:00:00";1;16505
"2023-10-14 00:00:00";1;16509
"2023-10-15 00:00:00";1;16525
"2023-10-16 00:00:00";1;16523
"2023-10-17 00:00:00";1;16472
"2023-10-18 00:00:00";1;16440
"2023-10-19 00:00:00";1;16416
"2023-10-20 00:00:00";1;16386
"2023-10-21 00:00:00";1;16375
"2023-10-22 00:00:00";1;16350
"2023-10-23 00:00:00";1;16335
"2023-10-24 00:00:00";1;16325
"2023-10-25 00:00:00";1;16327
"2023-10-26 00:00:00";1;16215
"2023-10-27 00:00:00";1;16218
"2023-10-28 00:00:00";1;16211
"2023-10-29 00:00:00";1;16204
"2023-10-30 00:00:00";1;16198
"2023-10-31 00:00:00";1;16185
"2023-11-01 00:00:00";1;16185
"2023-11-02 00:00:00";1;16184
"2023-11-03 00:00:00";1;16195
"2023-11-04 00:00:00";1;16203
"2023-11-05 00:00:00";1;16204
"2023-11-06 00:00:00";1;16198
"2023-11-07 00:00:00";1;16195
"2023-11-08 00:00:00";1;16213
"2023-11-09 00:00:00";1;16216
"2023-11-10 00:00:00";1;16213
"2023-11-11 00:00:00";1;16215
"2023-11-12 00:00:00";1;16218
"2023-11-13 00:00:00";1;16219
"2023-11-14 00:00:00";1;16217
"2023-11-15 00:00:00";1;16219
"2023-11-16 00:00:00";1;16217
"2023-11-17 00:00:00";1;16220
"2023-11-18 00:00:00";1;16220
"2023-11-19 00:00:00";1;16228
"2023-11-20 00:00:00";1;16232
"2023-11-21 00:00:00";1;16619
"2023-11-22 00:00:00";1;16624
"2023-11-23 00:00:00";1;16628
"2023-11-24 00:00:00";1;16614
"2023-11-25 00:00:00";1;16619
"2023-11-26 00:00:00";1;16617
"2023-11-27 00:00:00";1;16611
"2023-11-28 00:00:00";1;16612
"2023-11-29 00:00:00";1;16591
"2023-11-30 00:00:00";1;16603
"2023-12-01 00:00:00";1;16593
"2023-12-02 00:00:00";1;16590
"2023-12-03 00:00:00";1;16598
"2023-12-04 00:00:00";1;16608
"2023-12-05 00:00:00";1;16615
"2023-12-06 00:00:00";1;16613
"2023-12-07 00:00:00";1;16604
"2023-12-08 00:00:00";1;16606
"2023-12-09 00:00:00";1;16593
"2023-12-10 00:00:00";1;16587
"2023-12-11 00:00:00";1;16583
"2023-12-12 00:00:00";1;16590
"2023-12-13 00:00:00";1;16591
"2023-12-14 00:00:00";1;16593
"2023-12-15 00:00:00";1;16592
"2023-12-16 00:00:00";1;16592
"2023-12-17 00:00:00";1;16589
"2023-12-18 00:00:00";1;16593
"2023-12-19 00:00:00";1;16602
"2023-12-20 00:00:00";1;16610
"2023-12-21 00:00:00";1;16604
"2023-12-22 00:00:00";1;16607
"2023-12-23 00:00:00";1;16610
"2023-12-24 00:00:00";1;16614
"2023-12-25 00:00:00";1;16613
"2023-12-26 00:00:00";1;16614
"2023-12-27 00:00:00";1;16616
"2023-12-28 00:00:00";1;16624
"2023-12-29 00:00:00";1;16623
"2023-12-30 00:00:00";1;16626
"2023-12-31 00:00:00";1;16631
"2024-01-01 00:00:00";1;16635
"2024-01-02 00:00:00";1;16639
"2024-01-03 00:00:00";1;16642
"2024-01-04 00:00:00";1;16658
"2024-01-05 00:00:00";1;16661
"2024-01-06 00:00:00";1;16669
"2024-01-07 00:00:00";1;16642
"2024-01-08 00:00:00";1;16639
"2024-01-09 00:00:00";1;16638
"2024-01-10 00:00:00";1;16638
"2024-01-11 00:00:00";1;16637
"2024-01-12 00:00:00";1;16639
"2024-01-13 00:00:00";1;16623
"2024-01-14 00:00:00";1;16627
"2024-01-15 00:00:00";1;16626
"2024-01-16 00:00:00";1;16626
"2024-01-17 00:00:00";1;16634
"2024-01-18 00:00:00";1;16635
"2024-01-19 00:00:00";1;16639
"2024-01-20 00:00:00";1;16628
"2024-01-21 00:00:00";1;16644
"2024-01-22 00:00:00";1;16649
"2024-01-23 00:00:00";1;16651
"2024-01-24 00:00:00";1;16644
"2024-01-25 00:00:00";1;16647
"2024-01-26 00:00:00";1;16636
"2024-01-27 00:00:00";1;16641
"2024-01-28 00:00:00";1;16654
"2024-01-29 00:00:00";1;16664
"2024-01-30 00:00:00";1;16662
"2024-01-31 00:00:00";1;16664
"2024-02-01 00:00:00";1;16664
"2024-02-02 00:00:00";1;16667
"2024-02-03 00:00:00";1;16665
"2024-02-04 00:00:00";1;16657
"2024-02-05 00:00:00";1;16658
"2024-02-06 00:00:00";1;16649
"2024-02-07 00:00:00";1;16642
"2024-02-08 00:00:00";1;16635
"2024-02-09 00:00:00";1;16637
"2024-02-10 00:00:00";1;16593
"2024-02-11 00:00:00";1;16445
"2024-02-12 00:00:00";1;16345
"2024-02-13 00:00:00";1;16339
"2024-02-14 00:00:00";1;16339
"2024-02-15 00:00:00";1;16340
"2024-02-16 00:00:00";1;16297
"2024-02-17 00:00:00";1;16291
"2024-02-18 00:00:00";1;16274
"2024-02-19 00:00:00";1;16260
"2024-02-20 00:00:00";1;16231
"2024-02-21 00:00:00";1;16215
"2024-02-22 00:00:00";1;16212
"2024-02-23 00:00:00";1;16214
"2024-02-24 00:00:00";1;16212
"2024-02-25 00:00:00";1;16192
"2024-02-26 00:00:00";1;16143
"2024-02-27 00:00:00";1;16141
"2024-02-28 00:00:00";1;16138
"2024-02-29 00:00:00";1;16136
"2024-03-01 00:00:00";1;16130
"2024-03-02 00:00:00";1;16131
"2024-03-03 00:00:00";1;16129
"2024-03-04 00:00:00";1;16124
"2024-03-05 00:00:00";1;16123
"2024-03-06 00:00:00";1;16126
"2024-03-07 00:00:00";1;16116
"2024-03-08 00:00:00";1;16115
"2024-03-09 00:00:00";1;16097
"2024-03-10 00:00:00";1;16049
"2024-03-11 00:00:00";1;16022
"2024-03-12 00:00:00";1;16022
"2024-03-13 00:00:00";1;15984
"2024-03-14 00:00:00";1;15966
"2024-03-15 00:00:00";1;15967
"2024-03-16 00:00:00";1;15942
"2024-03-17 00:00:00";1;15932
"2024-03-18 00:00:00";1;15922
"2024-03-19 00:00:00";1;15908
"2024-03-20 00:00:00";1;15882
"2024-03-21 00:00:00";1;15882
"2024-03-22 00:00:00";1;15886
"2024-03-23 00:00:00";1;15883
"2024-03-24 00:00:00";1;15870
"2024-03-25 00:00:00";1;15825
"2024-03-26 00:00:00";1;15822
"2024-03-27 00:00:00";1;15826
"2024-03-28 00:00:00";1;15827
"2024-03-29 00:00:00";1;15823
"2024-03-30 00:00:00";1;15824
"2024-03-31 00:00:00";1;15786
"2024-04-01 00:00:00";1;15756
"2024-04-02 00:00:00";1;15741
"2024-04-03 00:00:00";1;15729
"2024-04-04 00:00:00";1;15730
"2024-04-05 00:00:00";1;15713
"2024-04-06 00:00:00";1;15702
"2024-04-07 00:00:00";1;15690
"2024-04-08 00:00:00";1;15694
"2024-04-09 00:00:00";1;15700
"2024-04-10 00:00:00";1;15682
"2024-04-11 00:00:00";1;15679
"2024-04-12 00:00:00";1;15684
"2024-04-13 00:00:00";1;15683
"2024-04-14 00:00:00";1;15682
"2024-04-15 00:00:00";1;15678
"2024-04-16 00:00:00";1;15669
"2024-04-17 00:00:00";1;15675
"2024-04-18 00:00:00";1;15683
"2024-04-19 00:00:00";1;15684
"2024-04-20 00:00:00";1;15690
"2024-04-21 00:00:00";1;15693
"2024-04-22 00:00:00";1;15693
"2024-04-23 00:00:00";1;15693
"2024-04-24 00:00:00";1;15692
"2024-04-25 00:00:00";1;15701
"2024-04-26 00:00:00";1;15711
"2024-04-27 00:00:00";1;15720
"2024-04-28 00:00:00";1;15728
"2024-04-29 00:00:00";1;15729
"2024-04-30 00:00:00";1;15729
"2024-05-01 00:00:00";1;15744
"2024-05-02 00:00:00";1;15751
"2024-05-03 00:00:00";1;15750
"2024-05-04 00:00:00";1;15756
"2024-05-05 00:00:00";1;15755
"2024-05-06 00:00:00";1;15756
"2024-05-07 00:00:00";1;15756
"2024-05-08 00:00:00";1;15756
"2024-05-09 00:00:00";1;15731
"2024-05-10 00:00:00";1;15734
"2024-05-11 00:00:00";1;15746
"2024-05-12 00:00:00";1;15666
"2024-05-13 00:00:00";1;15674
"2024-05-14 00:00:00";1;15663
"2024-05-15 00:00:00";1;15657
"2024-05-16 00:00:00";1;15644
"2024-05-17 00:00:00";1;15629
"2024-05-18 00:00:00";1;15630
"2024-05-19 00:00:00";1;15628
"2024-05-20 00:00:00";1;15621
"2024-05-21 00:00:00";1;15620
"2024-05-22 00:00:00";1;15611
"2024-05-23 00:00:00";1;15592
"2024-05-24 00:00:00";1;15593
"2024-05-25 00:00:00";1;15593
"2024-05-26 00:00:00";1;15601
"2024-05-27 00:00:00";1;15607
"2024-05-28 00:00:00";1;15596
"2024-05-29 00:00:00";1;15598